p,template,fact_id,effect_gold,effect_top
P69,What was the source of [MASK]'s educational training?,1,0.0,1.044892102070466
P69,What was the source of education for [MASK]?,1,0.0,1.1276093885045275
P69,What was the university that [MASK] studied at?,1,0.0,0.99447625678382
P69,What were [MASK]' educational credentials?,1,0.0,0.927333553745074
P69,What were [MASK]' studies?,1,0.0,0.9249602126695122
P69,What were [MASK]'s academic qualifications?,1,0.0,0.9179538474900398
P69,What were [MASK]'s alma mater?,1,0.0,1.0741042702479775
P69,What were [MASK]'s educational accomplishments?,1,0.0,0.9461115926345888
P69,What were [MASK]'s educational achievements?,1,0.9211007827475517,1.2735535735284391
P69,What were [MASK]'s educational institutions?,1,0.0,0.9447421797965375
P69,What were [MASK]’s educational qualifications?,1,0.0,0.904213019572533
P69,What were the academic facilities where [MASK] learned?,1,0.0,0.9087074331235869
P69,What were the academic institutions [MASK] studied at?,1,0.0,0.9496145080567577
P69,What were the academic settings in which [MASK] was trained?,1,0.0,0.92694383343968
P69,What were the educational background of [MASK]?,1,0.0,1.0253577708825847
P69,What were the educational centers that [MASK] was educated at?,1,0.0,0.9233313873845527
P69,What were the educational circumstances for [MASK]?,1,0.0,0.8896942835475712
P69,What were the educational establishments that [MASK] attended?,1,0.0,1.0327073993772717
P69,What were the educational establishments that [MASK] studied at?,1,0.0,1.1145448215003155
P69,What were the educational establishments that [MASK] went to?,1,0.0,1.0081743766926334
P69,What were the educational facilities [MASK] attended?,1,0.0,0.9480916205182061
P69,What were the educational facilities accessed by [MASK]?,1,0.0,1.1524798989714384
P69,What were the educational facilities which [MASK] attended?,1,0.0,0.9043611820429797
P69,What were the educational foundations of [MASK]?,1,0.0,0.9180645698476805
P69,What were the educational institutions [MASK] was enrolled in?,1,0.0,1.1094651925318217
P69,What were the educational institutions attended by [MASK]?,1,0.0,1.034725270984883
P69,What were the educational institutions of [MASK]?,1,0.0,0.8747352819610252
P69,What were the educational institutions that [MASK] enrolled in?,1,0.0,1.281791589784904
P69,What were the educational milestones of [MASK]?,1,0.8894488872768548,0.8894488872768435
P69,What were the educational origins of [MASK]?,1,0.0,0.9047765092771106
P69,What were the educational requirements of [MASK]?,1,0.0,0.9016604329155232
P69,What were the educational sites [MASK] was part of?,1,0.9283172683995218,1.1676324471505124
P69,What were the learning experiences of [MASK]?,1,0.0,0.8812235291776586
P69,What were the learning facilities [MASK] was taught at?,1,0.0,0.9128422545651257
P69,What were the learning institutions of [MASK]?,1,0.0,1.0215845549037788
P69,What were the places of [MASK]'s schooling?,1,0.0,0.8933222954547942
P69,What were the places of learning [MASK] was exposed to?,1,0.909953788149427,0.9099537881494257
P69,What were the places of learning for [MASK]?,1,0.0,0.9896787701138667
P69,What were the places where [MASK] got his education?,1,0.0,1.0560210112018404
P69,What were the places where [MASK] studied?,1,0.0,1.0156323720719134
P69,What were the places where [MASK] was educated?,1,0.0,0.979321757994224
P69,What were the sources of [MASK]'s education?,1,0.0,0.9502964897324543
P69,What were the specific educational experiences of [MASK]?,1,0.0,1.1606166657262456
P69,Where did [MASK] acquire her education?,1,0.0,1.0568351625700445
P69,Where did [MASK] acquire her educational qualifications?,1,0.0,0.911404846658489
P69,Where did [MASK] acquire her knowledge?,1,0.0,0.8881894926304059
P69,Where did [MASK] acquire his academic qualifications?,1,0.0,0.9523927233403139
P69,Where did [MASK] acquire his degree?,1,0.0,0.9822597594678691
P69,Where did [MASK] acquire his schooling?,1,0.0,1.0421264675609756
P69,Where did [MASK] advance his education?,1,0.0,0.8928989296437826
P69,Where did [MASK] attain his education from?,1,0.0,1.1202794317712441
P69,Where did [MASK] attend in order to get his education?,1,0.0,0.9651791821609162
P69,Where did [MASK] build his educational foundation?,1,0.0,1.1448893601361543
P69,Where did [MASK] complete his studies?,1,0.0,1.2038681265706876
P69,Where did [MASK] develop his academic training?,1,0.9355014644682467,1.1061677736713795
P69,Where did [MASK] earn his degree?,1,0.0,1.037544191272714
P69,Where did [MASK] earn his qualifications?,1,0.0,1.0082087945368643
P69,Where did [MASK] enroll to receive his education?,1,0.0,1.1550396856814213
P69,Where did [MASK] further his education?,1,0.0,0.8973871518988799
P69,Where did [MASK] gain her academic qualifications?,1,0.0,1.0296467815413581
P69,Where did [MASK] gain her training?,1,0.0,0.918063731857622
P69,Where did [MASK] gain his academic qualifications?,1,0.0,1.0917881771928377
P69,Where did [MASK] gain his education from?,1,0.0,0.9392867650236538
P69,Where did [MASK] gain his educational qualifications?,1,0.0,0.9375277734444037
P69,Where did [MASK] gain his knowledge and qualifications?,1,0.913870166410988,0.9138701664109836
P69,Where did [MASK] gain their education?,1,0.0,1.0550046393572565
P69,Where did [MASK] garner his education?,1,0.0,1.0751745196615332
P69,Where did [MASK] get her academic training?,1,0.0,1.1381129882958967
P69,Where did [MASK] get her training?,1,0.0,1.0570645179277522
P69,Where did [MASK] get his academic qualifications?,1,0.0,1.0413438138887436
P69,Where did [MASK] get his degree from?,1,0.0,1.1026639368734987
P69,Where did [MASK] get his educational qualification?,1,0.0,1.0190647024458999
P69,Where did [MASK] get his educational training?,1,0.0,1.039378973650847
P69,Where did [MASK] get his formal schooling?,1,0.0,0.990668858318725
P69,Where did [MASK] get his schooling from?,1,0.0,0.9150139061618021
P69,Where did [MASK] get his training?,1,0.0,0.8991734710649331
P69,Where did [MASK] get his/her education?,1,0.9040599927206339,1.064083427468323
P69,Where did [MASK] get trained?,1,0.0,0.8912164358389266
P69,Where did [MASK] go for her education?,1,0.0,1.100987447305298
P69,Where did [MASK] go for his schooling?,1,0.0,1.0989419724479812
P69,Where did [MASK] go to college?,1,0.0,1.0409901671419846
P69,Where did [MASK] hone his academic skills?,1,0.0,1.0066600196388051
P69,Where did [MASK] hone his knowledge?,1,0.0,0.8960910834663107
P69,Where did [MASK] obtain her academic training?,1,0.0,0.9140717110184376
P69,Where did [MASK] obtain her education?,1,0.0,1.274438799270513
P69,Where did [MASK] obtain his academic qualifications?,1,0.0,0.9483007502270225
P69,Where did [MASK] obtain his academic training?,1,0.0,0.918592759605535
P69,Where did [MASK] obtain his degree?,1,0.0,0.9144322324002931
P69,Where did [MASK] obtain his knowledge?,1,0.0,1.0047639023303445
P69,Where did [MASK] obtain his learning?,1,0.0,1.1082514037300641
P69,Where did [MASK] pursue his educational studies?,1,0.0,1.0290164281200986
P69,Where did [MASK] pursue his schooling?,1,0.0,1.164385282861487
P69,Where did [MASK] receive her academic instruction?,1,0.0,1.0846600294398892
P69,Where did [MASK] receive her education from?,1,0.0,1.0131627719428768
P69,Where did [MASK] receive her educational training?,1,0.0,0.9287504303144274
P69,Where did [MASK] receive her qualifications?,1,0.0,1.1137945068392787
P69,Where did [MASK] receive his academic instruction?,1,0.0,0.9472629527710367
P69,Where did [MASK] receive his degree?,1,0.0,1.025487574487854
P69,Where did [MASK] receive his education from?,1,0.0,0.9111461729915552
P69,Where did [MASK] receive his educational training?,1,0.0,1.2086657190598307
P69,Where did [MASK] receive his formal training?,1,0.0,0.8846518118094412
P69,Where did [MASK] receive his schooling from?,1,0.0,0.9936922362234021
P69,Where did [MASK] receive his/her educational training?,1,0.0,1.068199121032551
P69,Where did [MASK] receive their schooling?,1,0.0,1.006046052460359
P69,Where did [MASK] receive training?,1,0.0,0.8998093909955821
P69,Where did [MASK] take her classes?,1,0.9189376746672536,0.918937674667254
P69,Where did [MASK]'s educational journey take place?,1,0.0,0.94252006596478
P69,Where did [MASK]'s learning take place?,1,0.0,0.9816792565428886
P69,Where did [MASK]'s training come from?,1,0.9113065240091353,0.9113065240091016
P69,"Where did the Third Earl of Rosse, William Parsons, acquire his education?",1,0.0,0.9905465803752046
P69,"Where did the Third Earl of Rosse, William Parsons, attend school?",1,0.0,1.0299053011424377
P69,Where did the learning of [MASK] take place?,1,0.0,0.9199753908252778
P69,Where was [MASK] academically trained?,1,0.0,0.8820680881269928
P69,Where was [MASK] educated at?,1,0.0,0.9169786345441008
P69,Where was [MASK] formally educated?,1,0.0,1.0233536681218525
P69,Where was [MASK] formally trained?,1,0.0,1.0404466420521201
P69,Where was [MASK] trained academically?,1,0.0,0.8911953734888154
P69,Where was [MASK]'s educational background?,1,0.0,0.9628575402082564
P69,Where was [MASK]'s educational experience?,1,0.0,1.0373804465084115
P69,Where was [MASK]'s formal learning?,1,0.0,1.1532685137349978
P69,Where was [MASK]'s learning and training acquired?,1,0.0,0.9658916942394121
P69,Where was [MASK]'s learning based?,1,0.0,0.9118138478659352
P69,Where was [MASK]'s place of schooling?,1,0.0,0.9713726222782499
P69,Where was [MASK]'s schooling based?,1,0.8918077672380498,0.8918077672380493
P69,Where was [MASK]'s schooling completed?,1,0.0,0.9953731113321421
P69,Where was [MASK]'s schooling derived from?,1,0.0,0.8896015837468001
P69,Which academic establishments was [MASK] affiliated with?,1,0.0,1.1363357511522345
P69,Which academic institutions did [MASK] attend?,1,0.0,0.9539336161265097
P69,Which college did [MASK] attend?,1,0.0,1.225388004133438
P69,Which educational establishment provided [MASK] with his education?,1,0.0,0.9882032620199032
P69,Which educational facilities did [MASK] partake in?,1,0.8997185244261299,1.1419229909878978
P69,Which educational facility did [MASK] get his training from?,1,0.9189714782817743,1.0900035677646107
P69,Which educational facility did [MASK] go to?,1,0.0,1.0612592942979746
P69,Which educational institution did [MASK] attend?,1,0.0,1.0522815747489935
P69,Which educational institution did [MASK] go to?,1,0.0,1.0998563778584516
P69,Which educational institution was [MASK] a student of?,1,0.0,1.0314433716847613
P69,Which educational institutions did [MASK] frequent?,1,0.0,1.1147545923334257
P69,Which educational setting did [MASK] frequent?,1,0.0,1.1689201787142935
P69,Which institution did [MASK] go to for higher learning?,1,0.0,1.0240542197689289
P69,Which institutions did [MASK] receive instruction from?,1,0.0,0.8692068915737114
P69,Which institutions taught [MASK]?,1,1.3304652227400349,0.9969965707131935
P69,Which institutions was [MASK] educated at?,1,1.030062035900585,1.030062035900585
P69,Which learning environment did [MASK] experience?,1,0.0,0.8860138433431882
P69,Which learning environment did [MASK] receive his education from?,1,0.0,0.8937595682821182
P69,Which learning institution did [MASK] attend?,1,0.0,0.9921103971060438
P69,Which school did [MASK]'s education take place?,1,0.0,0.900466127199867
P69,"Which school educated the 3rd Earl of Rosse, William Parsons?",1,0.0,0.9842566798873981
P69,Which school taught [MASK]?,1,0.0,0.880439670390291
P69,Which school was [MASK] a student at?,1,0.0,1.0362516458564504
P69,Which schools did [MASK] go to?,1,0.0,0.8749633847336946
P69,Which schools did [MASK] receive his instruction from?,1,0.0,0.9742440198811011
P69,Which schools or universities did [MASK] go to?,1,0.0,0.9683037419177892
P69,Which universities did [MASK] graduate from?,1,0.0,0.8950348137693649
P69,Which universities did [MASK] receive his degree from?,1,0.0,1.065013286552814
P69,Who educated [MASK]?,1,0.0,0.9099505498969903
P69,Who provided [MASK] with his educational training?,1,0.0,0.8933819785234682
P69,Who trained [MASK]?,1,0.0,0.8995592149234753
P69,Who was [MASK] educated by?,1,0.0,0.8971855381159657
P69,Who was [MASK]'s alma mater?,1,0.0,0.9167629187439298
P740,What was the birthplace of [MASK]?,134,0.1757885314424263,1.0350184287650406
P740,What was the origin of [MASK]?,99,0.12732566073341628,0.9154580512177354
P740,What is the birthplace of [MASK]?,51,0.16540777275080956,1.0466293828975093
P740,What is the source of [MASK]?,50,0.21545809154591236,0.9331690220006092
P740,What is the origin of [MASK]?,44,0.20454815527228012,0.9224818985582689
P740,What was the starting point of [MASK]?,44,0.06228422122304866,0.9518326749492015
P740,What was the birthplace of the [MASK]?,43,0.10483611517299103,1.024772064965128
P740,What was the point of origin for [MASK]?,41,0.13216522245853884,0.9405218649651574
P740,What was the origin of the [MASK]?,34,0.20788557828678986,0.9453390956092648
P740,Where did [MASK] originate?,32,0.292443425702211,1.055514398081781
P740,From where did [MASK] originate?,31,0.1805142863152389,1.060930118297554
P740,Where was [MASK] established?,31,0.16433739129731179,1.0670366781709157
P740,Where did [MASK] originate from?,30,0.12391237607204394,1.054247097980205
P740,In what location did [MASK] originate?,27,0.15438334342014415,1.0349078197437984
P740,What was the source of [MASK]?,22,0.12302875435518064,0.9225445740380647
P740,What was the source of the [MASK]?,22,0.2433932447157248,0.9291967032711732
P740,What was the starting point for [MASK]?,21,0.08606040199775704,0.912081572669773
P740,In what location was [MASK] established?,20,0.23258937696604765,0.9915832436634446
P740,What is the source of the [MASK]?,18,0.2961954637004396,0.9139408625021646
P740,What is the birthplace of the [MASK]?,17,0.47463022797247684,1.0174403047529377
P740,What was the starting point of the [MASK]?,16,0.2773593303996085,0.9698000266997631
P740,What is the starting point of [MASK]?,15,0.25152185759584716,0.9374075463873575
P740,What was the foundation of [MASK]?,14,0.0642438742624039,0.9137983380325014
P740,From where did [MASK] emerge?,13,0.13784071440414422,0.962744074378673
P740,What is the foundation of [MASK]?,13,0.27732073138307556,0.9418125211466853
P740,Where did the [MASK] originate?,13,0.14923231838150813,0.9881412327897385
P740,Where was [MASK] created?,13,0.23646646844593694,1.0239184673310544
P740,What was the place of origin of [MASK]?,12,0.0,0.9925397925267565
P740,Where was [MASK] founded?,12,0.29828747900447056,1.0135765762161755
P740,Where was the [MASK] established?,12,0.2628860837844241,1.0235439743494237
P740,What is the origin of the [MASK]?,11,0.3981764872806655,0.9532361066802224
P740,What was the source of [MASK]'s formation?,11,0.07300651518796107,0.8795888814031598
P740,Where was [MASK] formed?,11,0.35172518086900445,1.0257075568879097
P740,From what place did [MASK] originate?,10,0.0,1.0803694752568953
P740,What was the location of [MASK]'s formation?,10,0.10365221109872025,1.0712687898526063
P740,Where did [MASK] come together?,10,0.0,0.9536049028401686
P740,Where did [MASK] start?,10,0.28227909074225477,1.0454014928945767
P740,What is the point of origin for [MASK]?,9,0.19148935875153938,0.9861088389356003
P740,What was the origin point of [MASK]?,9,0.2892593230608798,0.9572107632927042
P740,From what location did [MASK] originate?,8,0.0,1.0425424458584447
P740,From which place did [MASK] originate?,8,0.11318119518353024,1.0205890316481443
P740,What was [MASK]'s point of origin?,8,0.0,0.9654396415764914
P740,What was the formation site of [MASK]?,8,0.10840691078264938,0.9219175126892687
P740,What was the original location of [MASK]?,8,0.4750631456325286,0.9594172521438207
P740,What was the place of origin for [MASK]?,8,0.0,1.063143218552914
P740,Where did [MASK] begin?,8,0.35000306801045306,1.0540854911111892
P740,Where did [MASK] come into being?,8,0.0,1.0000362330680996
P740,Where did the formation of [MASK] take place?,8,0.33888601700682947,0.9926087645480968
P740,From where did the [MASK] emerge?,7,0.26241362763448156,0.9778935291837103
P740,In what location did the [MASK] originate?,7,0.39624088359159565,0.9910675220293202
P740,In what location was [MASK] founded?,7,0.0,0.9366185649781438
P740,In what location was the [MASK] established?,7,0.13431411784426392,1.0609657950201483
P740,In what place did [MASK] originate?,7,0.0,1.0768671074468503
P740,What is the genesis of [MASK]?,7,0.26196470589118565,0.9383446955085504
P740,What is the provenance of [MASK]?,7,0.13459218490947963,0.950406587374688
P740,What was the genesis of [MASK]?,7,0.12237970890739544,0.8718185684144045
P740,What was the point of origin for the [MASK]?,7,0.0,0.963065977155083
P740,What was the starting place of [MASK]?,7,0.0,1.0629970604764016
P740,Where did [MASK] come into existence?,7,0.2618905833417313,0.9587404836846967
P740,Where did [MASK] get its start?,7,0.1280826980051564,0.9923212096396938
P740,From where did the [MASK] originate?,6,0.19929853225739128,0.9941775208110976
P740,In what location was [MASK] created?,6,0.0,1.0056010819656898
P740,What city was [MASK] founded in?,6,0.3871706989560894,0.9864656292279594
P740,What city was the birthplace of [MASK]?,6,0.699882263719986,1.0057314619522406
P740,What is the place of origin for [MASK]?,6,0.0,1.0104463687638872
P740,What was the founding place of [MASK]?,6,0.15587760174817433,1.0491740762004984
P740,What was the site of [MASK]'s formation?,6,0.19372516835598083,0.963730388750143
P740,What was the starting point for the [MASK]?,6,0.0,0.9372210692299922
P740,Where did [MASK] come from?,6,0.0,1.0011215974006216
P740,Where did the [MASK] come into existence?,6,0.1549953441840667,0.9774387012131499
P740,In what area did [MASK] form?,5,0.22020543058006817,0.9837887551300719
P740,In what city did [MASK] originate?,5,0.0,1.005431555288709
P740,In what place was [MASK] created?,5,0.0,1.039268670621323
P740,In what place was [MASK] established?,5,0.18377742932126814,1.0331232314509755
P740,In which location was [MASK] established?,5,0.18085762937199415,0.989325804479315
P740,What city did [MASK] form in?,5,0.0,1.0671670664037554
P740,What is the foundation of the [MASK]?,5,0.18190797788154825,0.9598081610887172
P740,What is the place of origin of [MASK]?,5,0.18955210484662974,1.0026562560939127
P740,What is the point of origin of [MASK]?,5,0.0,0.9754615361510884
P740,What was the beginning point of [MASK]?,5,0.1770364848372557,0.9096965611670337
P740,What was the founding site of [MASK]?,5,0.1966632998836088,1.0340155043167765
P740,What was the location of the formation of the [MASK]?,5,0.0,1.1020740889251754
P740,What was the origination point of [MASK]?,5,0.3632762270421134,0.9784896847427846
P740,What was the place of formation for [MASK]?,5,0.0,0.9277057337068897
P740,What was the place of origin for the [MASK]?,5,0.0,0.9982923272644719
P740,What was the point of origin of [MASK]?,5,0.29678655040521457,0.9111323623522269
P740,What was the site of the [MASK]'s formation?,5,0.0,1.0292880281630619
P740,Where did [MASK] commence?,5,0.37636820513694963,0.967724879435977
P740,Where did the [MASK] come into being?,5,0.36396739209673507,0.9604242553037196
P740,Where was [MASK] first established?,5,0.1876588606164201,1.0495103507351824
P740,From what city did [MASK] emerge?,4,0.3768620602778089,1.0674390813208847
P740,From which place did the [MASK] originate?,4,0.4067728950047474,1.007779496071906
P740,In what city did [MASK] form?,4,0.0,0.9580627395446998
P740,In what location was the [MASK] created?,4,0.24748929495041735,0.9782576448186194
P740,In what place did the [MASK] originate?,4,0.6030644986671646,1.0974838341447242
P740,In which location did [MASK] originate?,4,0.4645374940870379,1.1689413799049548
P740,In which place did [MASK] originate?,4,0.0,1.1225000229180075
P740,What area did [MASK] originate from?,4,0.27053481732624424,1.080365422183748
P740,What is the founding location of [MASK]?,4,0.0,1.0174244927562919
P740,What is the founding place of [MASK]?,4,0.0,0.938757489881733
P740,What is the point of origin for the [MASK]?,4,0.4505444557295933,0.9347005519315577
P740,What is the starting point of the [MASK]?,4,0.4508580930565678,1.0687069987741205
P740,What was the foundation of the [MASK]?,4,0.4364545202054775,0.9192190685171896
P740,What was the founding location of [MASK]?,4,0.0,0.9687526114206978
P740,What was the locale of [MASK]'s formation?,4,0.0,0.9928425129741819
P740,What was the location of the formation of [MASK]?,4,0.0,1.05211904863553
P740,What was the origin location of [MASK]?,4,0.23294807698455336,1.0027230647401504
P740,What was the origin of [MASK]'s formation?,4,0.22067266324863932,0.9345245482343895
P740,What was the origin point of the [MASK]?,4,0.0,0.9360009622878366
P740,What was the original home of [MASK]?,4,0.23083088286169207,1.0134526972354407
P740,What was the point of origin of the [MASK]?,4,0.44125597676518574,0.9677178944064189
P740,What was the site of the formation of [MASK]?,4,0.0,1.04473049245977
P740,What was the site of the formation of the [MASK]?,4,0.4885083354786596,0.9934643795719733
P740,What was the source of [MASK]'s beginnings?,4,0.0,0.8845753111867604
P740,Where did the [MASK] begin?,4,0.2283802847039,1.0404358093100075
P740,Where did the [MASK] come from?,4,0.23657659735069922,1.0406950771257828
P740,Where was the [MASK] founded?,4,0.23649747210566308,1.0285994112568202
P740,From what city did [MASK] originate?,3,0.31656420466156837,1.044607930298387
P740,From which area did [MASK] originate?,3,0.33593195933578684,0.9902080121376341
P740,From which city did [MASK] originate?,3,0.0,1.0466292335405596
P740,From which location did [MASK] originate?,3,0.33609273453423144,1.0744921273406556
P740,From which place did the [MASK] emerge?,3,0.3818364661320512,1.0568293721018327
P740,In what area did [MASK] come into being?,3,0.2808742495484546,1.0014203157602408
P740,In what location did [MASK] come together?,3,0.0,0.9293744578736097
P740,In which location did the [MASK] originate?,3,0.38419528986782553,1.02984804115962
P740,What city did [MASK] originate from?,3,0.3059970787901905,0.9850444258629855
P740,What city was [MASK] formed in?,3,0.0,1.0204488708748445
P740,What is the background of [MASK]?,3,0.0,0.9146924908074304
P740,What is the history of [MASK]?,3,0.6003234834377559,0.8888637658099648
P740,What is the hometown of [MASK]?,3,0.3107896805948703,1.1950979029108557
P740,What is the origin point of [MASK]?,3,0.4453561027886823,1.04455080911669
P740,What is the origin story of [MASK]?,3,0.5912109681609454,1.0081951319567253
P740,What is the point of origin of the [MASK]?,3,0.0,1.0413116295880016
P740,What place was [MASK] created in?,3,0.3271654648964206,1.0781867036756108
P740,What place was the origin of [MASK]?,3,0.3696390215921443,1.0529608237636983
P740,What was the beginning of [MASK]?,3,0.2990692869655493,0.9053568445665894
P740,What was the birthplace of [MASK]'s formation?,3,0.0,1.1118632606838272
P740,What was the location of [MASK]'s origin?,3,0.31767596593744446,1.0388880181588935
P740,What was the original location of the [MASK]?,3,0.0,1.1131517711650865
P740,What was the source of [MASK]' formation?,3,0.0,0.8841062616061476
P740,What was the source of [MASK]'s creation?,3,0.0,0.8908889994084
P740,Where did [MASK] emerge from?,3,0.0,0.9856521650823818
P740,Where did [MASK] have its beginnings?,3,0.0,1.0120603373803851
P740,Where did [MASK] have its start?,3,0.0,0.9603500008502297
P740,Where did the formation of [MASK] begin?,3,0.47151127440988944,1.0846357171985666
P740,Where was [MASK] born?,3,0.0,0.9824174004774133
P740,Where was the [MASK] created?,3,0.3042910996882256,1.0429104746538524
P740,Where was the [MASK] formed?,3,0.31622755848495926,1.0097746876839067
P740,Where was the origin of [MASK]?,3,0.32126694117563637,1.025258000947069
P740,From where did [MASK] arise?,2,0.0,1.0595147365708528
P740,From where did [MASK] come into being?,2,0.44294442140099494,0.9117288848797382
P740,From where did [MASK] come into existence?,2,0.0,0.9139032052397441
P740,From where did the [MASK] come into being?,2,0.45836603999420283,0.9902198674655207
P740,From which place did [MASK] arise?,2,0.0,1.0874282482286266
P740,From which place did [MASK] emerge?,2,1.2761863826020177,0.9962650445585701
P740,From which spot did [MASK] originate?,2,0.0,0.8913982784824754
P740,How did [MASK] come into existence?,2,0.4406750773299385,0.8996372556962416
P740,In what area did the [MASK] originate?,2,0.4651770504685861,0.9900926170862996
P740,In what area was [MASK] formed?,2,0.0,0.9028776144394463
P740,In what city did [MASK] come together?,2,0.5833032374776915,0.9967149480195756
P740,In what city was [MASK] created?,2,0.0,1.1100917624444757
P740,In what locale did [MASK] originate?,2,0.0,1.044808312697496
P740,In what location did [MASK] come into being?,2,0.0,0.9697401485518744
P740,In what location did [MASK] form?,2,0.0,1.1060832020300082
P740,In what location did [MASK] start?,2,1.6078774651349517,0.9466204092357535
P740,In what location did the [MASK] come into being?,2,0.0,1.1276727840280603
P740,In what location did the [MASK] come into existence?,2,0.0,0.9846068146810043
P740,In what location was [MASK] first established?,2,0.0,0.9919812237192978
P740,In what location was [MASK] originally established?,2,0.0,1.080461356206743
P740,In what place did [MASK] come together?,2,0.0,0.9729569938309096
P740,In what place did the [MASK] form?,2,0.0,0.9722624637956141
P740,In what region did [MASK] form?,2,0.0,1.040229442130908
P740,In which area did [MASK] come into being?,2,0.0,0.9679485922802512
P740,In which city did [MASK] originate?,2,0.0,1.0447466700526078
P740,In which place did [MASK] come into existence?,2,0.455341835848311,1.1212850678083113
P740,In which place did [MASK] form?,2,0.5040120935055163,1.0951798541877755
P740,In which place was [MASK] formed?,2,0.0,1.0421915229213172
P740,What area did [MASK] come into existence?,2,0.0,0.8921882681767127
P740,What area gave rise to [MASK]?,2,0.0,0.8894191328995258
P740,What area was [MASK] established in?,2,0.0,0.9930593500471144
P740,What area was the [MASK] established in?,2,0.0,1.0711373669363984
P740,What country was [MASK] established in?,2,0.0,1.05288185623544
P740,What is [MASK]'s point of origin?,2,0.0,0.9615634363319726
P740,What is the beginning of the [MASK]?,2,0.0,0.8983563264732785
P740,What is the formation site of [MASK]?,2,0.0,0.875588531424222
P740,What is the formation site of the [MASK]?,2,0.0,0.922108089545081
P740,What is the foundation location of [MASK]?,2,0.0,1.015059835584688
P740,What is the foundation site of [MASK]?,2,0.43674326037348615,1.041469697895867
P740,What is the founding location of the [MASK]?,2,0.4674448994687724,1.0385743295997325
P740,What is the founding site of [MASK]?,2,0.5013227331863983,1.0437192319738857
P740,What is the genesis of the [MASK]?,2,0.4719179632911766,0.9795202389115958
P740,What is the geographic location of [MASK]'s formation?,2,0.0,0.8973323230326228
P740,What is the geographical origin of [MASK]?,2,0.46883199738731807,0.9602874063289383
P740,What is the home of [MASK]?,2,0.0,0.9032744767036782
P740,What is the home of the [MASK]?,2,0.44693127819707057,0.8915275668194376
P740,What is the location of [MASK]'s formation?,2,0.0,1.127715509362044
P740,What is the origin point of the [MASK]?,2,0.0,0.9414498736988219
P740,What is the original home of [MASK]?,2,0.5490998633557884,1.0289422564107575
P740,What is the place of formation of the [MASK]?,2,0.0,1.0621797946350169
P740,What is the provenance of the [MASK]?,2,0.0,0.8897175654796755
P740,What is the root of [MASK]?,2,0.43747172759259734,0.9655799851382189
P740,What is the site of [MASK]'s formation?,2,0.43246478949376566,0.9666426279073179
P740,What is the source of [MASK]'s creation?,2,0.0,0.8876166819354219
P740,What is the source of [MASK]'s establishment?,2,0.0,0.9785952123818737
P740,What is the source of [MASK]'s origin?,2,0.0,0.8970995822320802
P740,What is the source of the formation of [MASK]?,2,0.0,0.9442163545376409
P740,What is the starting point for [MASK]?,2,0.4406787711568424,0.9769014365792207
P740,What location was the birthplace of [MASK]?,2,0.45118676710049965,1.0062600773628043
P740,What place gave rise to [MASK]?,2,0.0,1.0107445935520836
P740,What place was [MASK] formed in?,2,0.0,0.9795527885132038
P740,What place was the foundation of [MASK]?,2,0.0,0.9945954020742337
P740,What region gave rise to [MASK]?,2,0.0,0.9182107197047769
P740,What was the beginning of the [MASK]?,2,0.45427030356923326,1.1282718237837548
P740,What was the beginning point for [MASK]?,2,0.0,0.9770497115964689
P740,What was the formation location of [MASK]?,2,0.0,0.9352027257398265
P740,What was the formation point of the [MASK]?,2,0.0,0.8972184335961633
P740,What was the founding place of the [MASK]?,2,0.4699352245456885,1.0827537800809388
P740,What was the founding site of the [MASK]?,2,0.0,1.1472064737858834
P740,What was the genesis of the [MASK]?,2,0.0,1.0221672388266008
P740,What was the geographic origin of [MASK]?,2,0.8454025710719747,0.9283265986008413
P740,What was the hometown of [MASK]?,2,0.5303989586418265,0.9733729120876414
P740,What was the initial location of [MASK]?,2,0.0,1.0006284354774033
P740,What was the location of [MASK]' formation?,2,0.0,1.0671332516547962
P740,What was the location of the establishment of [MASK]?,2,0.0,0.9553810449018696
P740,What was the origin city of [MASK]?,2,0.0,1.1212536047658221
P740,What was the origin location of the [MASK]?,2,0.45944418117490676,1.0393598970799451
P740,What was the original place of formation for [MASK]?,2,0.0,1.0127037516741269
P740,What was the origination site of [MASK]?,2,0.0,1.0282231587893795
P740,What was the place of formation of the [MASK]?,2,0.0,0.944021435793624
P740,What was the place where the [MASK] was created?,2,0.0,1.0670079568749777
P740,What was the setting for the formation of [MASK]?,2,0.0,0.9339639063643574
P740,What was the setting of [MASK]'s formation?,2,0.46259732346217386,0.996802126193922
P740,What was the setting of the formation of [MASK]?,2,0.0,0.9050378233189582
P740,What was the site of the [MASK]'s origin?,2,0.0,1.0472673518369007
P740,What was the source of [MASK]'s origin?,2,0.0,0.9082674053052596
P740,What was the source of the [MASK]'s formation?,2,0.42263095672265905,1.0004869840643753
P740,What was the source of the establishment of [MASK]?,2,0.43250833680087925,0.8568621075831022
P740,What was the source of the formation of [MASK]?,2,0.43810747730155003,0.8812035417893027
P740,What was the starting place for [MASK]?,2,0.0,1.050614319867066
P740,When and where was the [MASK] created?,2,0.0,0.9848491579562753
P740,When did [MASK] come into being?,2,0.9279895271638154,0.9279895271638158
P740,When did the [MASK] come into existence?,2,0.0,0.9388642619157663
P740,When was [MASK] established?,2,0.9179187695390205,0.9179187695390202
